nom,coordonnees,num_insee
Angerville-l'Orcher,Point(0.2825 49.587777777),76014
Angiens,Point(0.790277777 49.828888888),76015
Anglesqueville-la-Bras-Long,Point(0.782222222 49.780277777),76016
Anglesqueville-l'Esneval,Point(0.236944444 49.633055555),76017
Val-de-Saâne,Point(0.964444444 49.704444444),76018
Anneville-sur-Scie,Point(1.086666666 49.830833333),76019
Anneville-Ambourville,Point(0.885833333 49.461388888),76020
Annouville-Vilmesnil,Point(0.433055555 49.678333333),76021
Anquetierville,Point(0.634722222 49.531666666),76022
Anvéville,Point(0.738333333 49.698888888),76023
Ardouval,Point(1.273333333 49.746111111),76024
Argueil,Point(1.515 49.540833333),76025
Arques-la-Bataille,Point(1.125833333 49.880833333),76026
Aubéguimont,Point(1.673055555 49.807777777),76028
Aubermesnil-aux-Érables,Point(1.566666666 49.825555555),76029
Aubermesnil-Beaumais,Point(1.125 49.855833333),76030
Auberville-la-Manuel,Point(0.588333333 49.828055555),76032
Auberville-la-Renault,Point(0.366111111 49.681388888),76033
Val-de-Scie,Point(1.1014 49.6676),76034
Aumale (Seine-Maritime),Point(1.751944444 49.770833333),76035
Auppegard,Point(1.029722222 49.829444444),76036
Authieux-Ratiéville,Point(1.150833333 49.606111111),76038
Les Authieux-sur-le-Port-Saint-Ouen,Point(1.133611111 49.340277777),76039
Autigny (Seine-Maritime),Point(0.86 49.795),76040
Les Hauts-de-Caux,Point(0.7319 49.6522),76041
Auvilliers,Point(1.576111111 49.759444444),76042
Auzebosc,Point(0.726944444 49.596111111),76043
Auzouville-l'Esneval,Point(0.885555555 49.641666666),76045
Auzouville-sur-Ry,Point(1.311666666 49.441388888),76046
Auzouville-sur-Saâne,Point(0.934722222 49.744722222),76047
Avesnes-en-Bray,Point(1.6725 49.468888888),76048
Avesnes-en-Val,Point(1.397222222 49.920277777),76049
Avremesnil,Point(0.926944444 49.85),76050
Bacqueville-en-Caux,Point(0.998611111 49.786944444),76051
Bailleul-Neuville,Point(1.4225 49.809722222),76052
Baillolet,Point(1.437777777 49.793055555),76053
Bailly-en-Rivière,Point(1.336111111 49.9125),76054
Baons-le-Comte,Point(0.776666666 49.641944444),76055
Bardouville,Point(0.926666666 49.436111111),76056
Barentin,Point(0.953611111 49.544444444),76057
Baromesnil,Point(1.411111111 49.986666666),76058
Bazinval,Point(1.552222222 49.959166666),76059
Beaubec-la-Rosière,Point(1.530277777 49.645555555),76060
Beaumont-le-Hareng,Point(1.222222222 49.670277777),76062
Beauval-en-Caux,Point(1.018611111 49.744444444),76063
Beaurepaire (Seine-Maritime),Point(0.220555555 49.665277777),76064
Beaussault,Point(1.5625 49.685),76065
Beautot,Point(1.035277777 49.643055555),76066
Beauvoir-en-Lyons,Point(1.586111111 49.503055555),76067
Bec-de-Mortagne,Point(0.447222222 49.703888888),76068
Belbeuf,Point(1.142777777 49.388888888),76069
Bellencombre,Point(1.225833333 49.7075),76070
Bellengreville (Seine-Maritime),Point(1.216111111 49.906944444),76071
Belleville-en-Caux,Point(0.996111111 49.699722222),76072
La Bellière (Seine-Maritime),Point(1.595833333 49.6025),76074
Belmesnil,Point(1.048333333 49.769444444),76075
Bénarville,Point(0.491388888 49.672777777),76076
Bénesville,Point(0.834444444 49.754444444),76077
Bénouville (Seine-Maritime),Point(0.249444444 49.717222222),76079
Bernières,Point(0.477777777 49.620555555),76082
Bertheauville,Point(0.594722222 49.755),76083
Bertreville,Point(0.58 49.767777777),76084
Bertreville-Saint-Ouen,Point(1.054722222 49.806944444),76085
Bertrimont,Point(1.000833333 49.666944444),76086
Berville-en-Caux,Point(0.8325 49.709444444),76087
Berville-sur-Seine,Point(0.901388888 49.472222222),76088
Beuzeville-la-Grenier,Point(0.426388888 49.592222222),76090
Beuzeville-la-Guérard,Point(0.618888888 49.713611111),76091
Beuzevillette,Point(0.535833333 49.571944444),76092
Bézancourt,Point(1.625555555 49.442777777),76093
Bierville,Point(1.273333333 49.539166666),76094
Bihorel,Point(1.116666666 49.454722222),76095
Biville-la-Baignarde,Point(1.048055555 49.721111111),76096
Biville-la-Rivière,Point(0.93 49.775833333),76097
Blacqueville,Point(0.863055555 49.563611111),76099
Blainville-Crevon,Point(1.300833333 49.503333333),76100
Blangy-sur-Bresle,Point(1.628611111 49.931944444),76101
Bonsecours (Seine-Maritime),Point(1.127777777 49.427777777),76103
Blosseville,Point(0.796111111 49.853888888),76104
Le Bocasse,Point(1.082222222 49.605833333),76105
Bois-d'Ennebourg,Point(1.254166666 49.428611111),76106
Bois-Guilbert,Point(1.415277777 49.547222222),76107
Bois-Guillaume,Point(1.119444444 49.47),76108
Bois-Héroult,Point(1.405555555 49.5625),76109
Bois-Himont,Point(0.701944444 49.584722222),76110
Bois-l'Évêque,Point(1.264444444 49.449444444),76111
Le Bois-Robert,Point(1.149166666 49.835833333),76112
Boissay,Point(1.3575 49.519444444),76113
Bolbec,Point(0.4725 49.572222222),76114
Bolleville (Seine-Maritime),Point(0.565 49.599166666),76115
Boos (Seine-Maritime),Point(1.203055555 49.388055555),76116
Bordeaux-Saint-Clair,Point(0.252777777 49.701111111),76117
Bornambusc,Point(0.351388888 49.627222222),76118
Bosc-Bérenger,Point(1.256111111 49.635),76119
Bosc-Bordel,Point(1.41 49.593333333),76120
Bosc-Édeline,Point(1.426111111 49.570555555),76121
Callengeville,Point(1.519722222 49.810555555),76122
Bosc-Guérard-Saint-Adrien,Point(1.119166666 49.540555555),76123
Bosc-Hyons,Point(1.654444444 49.450833333),76124
Bosc-le-Hard,Point(1.176111111 49.626388888),76125
Bosc-Mesnil,Point(1.347777777 49.661388888),76126
Bosville,Point(0.688888888 49.755555555),76128
Boudeville,Point(0.880833333 49.725555555),76129
Bouelles,Point(1.495555555 49.713611111),76130
La Bouille,Point(0.931666666 49.351111111),76131
Bourdainville,Point(0.943888888 49.674444444),76132
Le Bourg-Dun,Point(0.886944444 49.866666666),76133
Bourville,Point(0.82 49.794722222),76134
Bouville (Seine-Maritime),Point(0.893611111 49.5625),76135
Brachy,Point(0.949722222 49.815277777),76136
Bracquetuit,Point(1.167777777 49.666111111),76138
Bradiancourt,Point(1.388055555 49.656111111),76139
Brametot,Point(0.866944444 49.785277777),76140
Bréauté,Point(0.399444444 49.628888888),76141
Brémontier-Merval,Point(1.610277777 49.504722222),76142
Bretteville-du-Grand-Caux,Point(0.392777777 49.664444444),76143
Bretteville-Saint-Laurent,Point(0.874722222 49.763055555),76144
Buchy (Seine-Maritime),Point(1.359444444 49.585277777),76146
Bully (Seine-Maritime),Point(1.370277777 49.726944444),76147
Bures-en-Bray,Point(1.335 49.778055555),76148
Butot,Point(1.0275 49.615555555),76149
Cailleville,Point(0.732222222 49.831666666),76151
Cailly,Point(1.231111111 49.579444444),76152
Calleville-les-Deux-Églises,Point(1.023055555 49.706111111),76153
Campneuseville,Point(1.658055555 49.858333333),76154
Canehan,Point(1.343611111 49.976944444),76155
Canouville,Point(0.600833333 49.805833333),76156
Canteleu,Point(1.036111111 49.451111111),76157
Canville-les-Deux-Églises,Point(0.840277777 49.769722222),76158
Cany-Barville,Point(0.638611111 49.788055555),76159
Carville-la-Folletière,Point(0.818055555 49.558333333),76160
Carville-Pot-de-Fer,Point(0.723611111 49.715833333),76161
Le Catelier,Point(1.148333333 49.754444444),76162
Catenay,Point(1.325 49.512222222),76163
Rives-en-Seine,Point(0.726944444 49.527222222),76164
Caudebec-lès-Elbeuf,Point(1.021111111 49.280833333),76165
Le Caule-Sainte-Beuve,Point(1.591388888 49.764444444),76166
Cauville-sur-Mer,Point(0.129166666 49.595277777),76167
Les Cent-Acres,Point(1.141388888 49.767222222),76168
La Cerlangue,Point(0.413888888 49.506666666),76169
La Chapelle-du-Bourgay,Point(1.148333333 49.821666666),76170
La Chapelle-Saint-Ouen,Point(1.434444444 49.535277777),76171
La Chapelle-sur-Dun,Point(0.848611111 49.860277777),76172
La Chaussée (Seine-Maritime),Point(1.118333333 49.824166666),76173
Cideville,Point(0.895833333 49.616111111),76174
Clais,Point(1.449444444 49.807777777),76175
Clasville,Point(0.618611111 49.790833333),76176
Claville-Motteville,Point(1.19 49.599444444),76177
Cléon (Seine-Maritime),Point(1.035555555 49.315),76178
Clères,Point(1.110277777 49.599444444),76179
Cleuville,Point(0.6325 49.71),76180
Cléville (Seine-Maritime),Point(0.615833333 49.621111111),76181
Cliponville,Point(0.659166666 49.676388888),76182
Colleville,Point(0.451388888 49.748888888),76183
Colmesnil-Manneville,Point(1.033333333 49.848611111),76184
Compainville,Point(1.559444444 49.662222222),76185
Conteville (Seine-Maritime),Point(1.634166666 49.694444444),76186
Contremoulins,Point(0.427222222 49.725833333),76187
Cottévrard,Point(1.221944444 49.632777777),76188
Crasville-la-Mallet,Point(0.712777777 49.803611111),76189
Crasville-la-Rocquefort,Point(0.879722222 49.805),76190
Criel-sur-Mer,Point(1.3175 50.016111111),76192
La Crique,Point(1.197222222 49.690555555),76193
Criquebeuf-en-Caux,Point(0.332777777 49.740555555),76194
Criquetot-le-Mauconduit,Point(0.561111111 49.793333333),76195
Criquetot-l'Esneval,Point(0.266111111 49.643888888),76196
Criquetot-sur-Longueville,Point(1.075277777 49.775833333),76197
Criquetot-sur-Ouville,Point(0.846111111 49.676388888),76198
Criquiers,Point(1.705833333 49.674444444),76199
Critot,Point(1.250833333 49.611666666),76200
Croisy-sur-Andelle,Point(1.396666666 49.460555555),76201
Croixdalle,Point(1.363333333 49.814444444),76202
Croix-Mare,Point(0.850277777 49.602222222),76203
Cropus,Point(1.146944444 49.74),76204
Crosville-sur-Scie,Point(1.091111111 49.821944444),76205
Cuverville (Seine-Maritime),Point(0.2625 49.663611111),76206
Cuverville-sur-Yères,Point(1.399166666 49.959722222),76207
Cuy-Saint-Fiacre,Point(1.697777777 49.5125),76208
Dampierre-en-Bray,Point(1.659166666 49.531666666),76209
Dampierre-Saint-Nicolas,Point(1.2 49.859444444),76210
Dancourt (Seine-Maritime),Point(1.545555555 49.893055555),76211
Darnétal,Point(1.151111111 49.444722222),76212
Daubeuf-Serville,Point(0.476944444 49.695555555),76213
Dénestanville,Point(1.096666666 49.811111111),76214
Déville-lès-Rouen,Point(1.049722222 49.469722222),76216
Dieppe (Seine-Maritime),Point(1.077777777 49.921666666),76217
Doudeauville (Seine-Maritime),Point(1.704722222 49.5725),76218
Doudeville,Point(0.784444444 49.721111111),76219
Douvrend,Point(1.322777777 49.869166666),76220
Drosay,Point(0.740555555 49.794166666),76221
Duclair,Point(0.875277777 49.484722222),76222
Écalles-Alix,Point(0.824166666 49.615555555),76223
Écrainville,Point(0.320555555 49.651666666),76224
Écretteville-lès-Baons,Point(0.6825 49.626944444),76225
Écretteville-sur-Mer,Point(0.485277777 49.791666666),76226
Ectot-l'Auber,Point(0.93 49.649722222),76227
Ectot-lès-Baons,Point(0.806944444 49.642777777),76228
Elbeuf-en-Bray,Point(1.643055555 49.4875),76229
Elbeuf-sur-Andelle,Point(1.395833333 49.47),76230
Elbeuf,Point(1.008333333 49.285833333),76231
Életot,Point(0.453888888 49.788611111),76232
Ellecourt,Point(1.715 49.797777777),76233
Émanville (Seine-Maritime),Point(0.960833333 49.622222222),76234
Envermeu,Point(1.264722222 49.896111111),76235
Envronville,Point(0.669722222 49.661944444),76236
Épinay-sur-Duclair,Point(0.834722222 49.525555555),76237
Épouville,Point(0.2225 49.5625),76238
Épretot,Point(0.314444444 49.540277777),76239
Épreville,Point(0.366666666 49.707222222),76240
Ermenouville,Point(0.788333333 49.799166666),76241
Ernemont-la-Villette,Point(1.696944444 49.460833333),76242
Ernemont-sur-Buchy,Point(1.360555555 49.539444444),76243
Esclavelles,Point(1.388333333 49.706944444),76244
Eslettes,Point(1.0525 49.546111111),76245
Esteville,Point(1.221666666 49.605833333),76247
Étaimpuis,Point(1.159444444 49.641944444),76249
Étainhus,Point(0.3125 49.567222222),76250
Étalleville,Point(0.824722222 49.738055555),76251
Étalondes,Point(1.385833333 50.030277777),76252
Étoutteville,Point(0.784166666 49.676666666),76253
Étretat,Point(0.206666666 49.706388888),76254
Eu (Seine-Maritime),Point(1.419722222 50.047222222),76255
Fallencourt,Point(1.5675 49.8675),76257
Terres-de-Caux,Point(0.592222222 49.654166666),76258
Fécamp,Point(0.379166666 49.7575),76259
Ferrières-en-Bray,Point(1.744722222 49.482777777),76260
La Ferté-Saint-Samson,Point(1.524722222 49.578055555),76261
Fesques,Point(1.476666666 49.789722222),76262
La Feuillie (Seine-Maritime),Point(1.513888888 49.462222222),76263
Flamanville (Seine-Maritime),Point(0.837222222 49.632777777),76264
Flamets-Frétils,Point(1.58 49.733055555),76265
Flocques,Point(1.363611111 50.036666666),76266
Fongueusemare,Point(0.305277777 49.678333333),76268
Fontaine-en-Bray,Point(1.426666666 49.675555555),76269
Fontaine-la-Mallet,Point(0.144444444 49.536388888),76270
Fontaine-le-Bourg,Point(1.163055555 49.5625),76271
Fontaine-le-Dun,Point(0.85 49.813055555),76272
Fontaine-sous-Préaux,Point(1.168055555 49.484444444),76273
La Fontelaye,Point(0.953055555 49.696111111),76274
Fontenay (Seine-Maritime),Point(0.182777777 49.560555555),76275
Forges-les-Eaux,Point(1.544722222 49.6125),76276
Foucarmont,Point(1.568611111 49.846944444),76278
Foucart,Point(0.595277777 49.613888888),76279
Fréauville,Point(1.416111111 49.825277777),76280
La Frénaye,Point(0.573888888 49.527222222),76281
Freneuse (Seine-Maritime),Point(1.063055555 49.308055555),76282
Fresles,Point(1.348055555 49.743333333),76283
Fresnay-le-Long,Point(1.096388888 49.648611111),76284
Fresne-le-Plan,Point(1.295 49.4125),76285
Fresnoy-Folny,Point(1.428611111 49.888333333),76286
Fresquiennes,Point(1.004722222 49.563611111),76287
Freulleville,Point(1.236111111 49.825555555),76288
Saint Martin de l'If,Point(0.831666666 49.567777777),76289
Frichemesnil,Point(1.139166666 49.621944444),76290
Froberville,Point(0.331388888 49.721944444),76291
Fry (Seine-Maritime),Point(1.526666666 49.529722222),76292
Fultot,Point(0.785833333 49.756944444),76293
La Gaillarde,Point(0.86 49.835833333),76294
Gaillefontaine,Point(1.616111111 49.653611111),76295
Gainneville,Point(0.251111111 49.517777777),76296
Gancourt-Saint-Étienne,Point(1.708611111 49.548055555),76297
Ganzeville,Point(0.411666666 49.735277777),76298
Gerponville,Point(0.564444444 49.751944444),76299
Gerville,Point(0.329444444 49.695833333),76300
Goderville,Point(0.365555555 49.646111111),76302
Gommerville (Seine-Maritime),Point(0.366666666 49.556944444),76303
Gonfreville-Caillot,Point(0.440555555 49.652222222),76304
Gonfreville-l'Orcher,Point(0.233055555 49.505277777),76305
Gonnetot,Point(0.898055555 49.763888888),76306
Gonneville-la-Mallet,Point(0.221944444 49.639722222),76307
Gonneville-sur-Scie,Point(1.074444444 49.755277777),76308
Gonzeville,Point(0.81 49.763611111),76309
Goupillières (Seine-Maritime),Point(0.979166666 49.582777777),76311
Gournay-en-Bray,Point(1.723888888 49.480555555),76312
Gouy (Seine-Maritime),Point(1.1475 49.354444444),76313
Graimbouville,Point(0.329166666 49.572777777),76314
Grainville-la-Teinturière,Point(0.640833333 49.747777777),76315
Grainville-sur-Ry,Point(1.300277777 49.477777777),76316
Grainville-Ymauville,Point(0.415833333 49.6575),76317
Grand-Camp (Seine-Maritime),Point(0.598333333 49.553055555),76318
Grand-Couronne,Point(1.007222222 49.3575),76319
Grandcourt (Seine-Maritime),Point(1.491388888 49.914166666),76320
Les Grandes-Ventes,Point(1.226388888 49.786111111),76321
Le Grand-Quevilly,Point(1.052222222 49.406388888),76322
Graval,Point(1.541388888 49.7275),76323
Grèges,Point(1.145 49.922777777),76324
Grémonville,Point(0.826666666 49.670555555),76325
Greuville,Point(0.911666666 49.808333333),76327
Grigneuseville,Point(1.189444444 49.653611111),76328
Gruchet-le-Valasse,Point(0.484722222 49.556388888),76329
Gruchet-Saint-Siméon,Point(0.894166666 49.817777777),76330
Grugny,Point(1.11 49.621388888),76331
Grumesnil,Point(1.6925 49.609166666),76332
Guerville (Seine-Maritime),Point(1.513611111 49.958888888),76333
Gueures,Point(0.962222222 49.843611111),76334
Gueutteville,Point(1.004722222 49.649444444),76335
Gueutteville-les-Grès,Point(0.755277777 49.839444444),76336
La Hallotière,Point(1.469444444 49.518611111),76338
Le Hanouard,Point(0.662777777 49.729444444),76339
Harcanville,Point(0.755 49.714444444),76340
Harfleur,Point(0.198055555 49.506666666),76341
Hattenville,Point(0.5375 49.652777777),76342
Haucourt (Seine-Maritime),Point(1.659722222 49.640833333),76343
Haudricourt,Point(1.705 49.733333333),76344
Haussez,Point(1.666388888 49.582777777),76345
Hautot-l'Auvray,Point(0.750833333 49.760833333),76346
Hautot-le-Vatois,Point(0.689166666 49.646666666),76347
Hautot-Saint-Sulpice,Point(0.739722222 49.680833333),76348
Hautot-sur-Mer,Point(1.033888888 49.896944444),76349
Hautot-sur-Seine,Point(0.978611111 49.361388888),76350
Le Havre,Point(0.108055555 49.494166666),76351
La Haye (Seine-Maritime),Point(1.441388888 49.465833333),76352
Héberville,Point(0.801944444 49.776111111),76353
Hénouville,Point(0.963055555 49.478333333),76354
Héricourt-en-Caux,Point(0.698055555 49.696944444),76355
Hermanville,Point(0.988333333 49.82),76356
Hermeville,Point(0.263611111 49.596944444),76357
Le Héron,Point(1.399444444 49.488611111),76358
Héronchelles,Point(1.383055555 49.529722222),76359
Heugleville-sur-Scie,Point(1.098611111 49.730833333),76360
Heuqueville (Seine-Maritime),Point(0.148888888 49.615555555),76361
Heurteauville,Point(0.813055555 49.444722222),76362
Hodeng-au-Bosc,Point(1.707222222 49.862222222),76363
Hodeng-Hodenger,Point(1.568611111 49.528055555),76364
Houdetot,Point(0.802777777 49.814444444),76365
Le Houlme,Point(1.036111111 49.508055555),76366
Houppeville,Point(1.079444444 49.5125),76367
Houquetot,Point(0.388888888 49.604722222),76368
La Houssaye-Béranger,Point(1.085555555 49.630833333),76369
Hugleville-en-Caux,Point(0.984166666 49.633611111),76370
Les Ifs,Point(1.395 49.885),76371
Illois,Point(1.649166666 49.749722222),76372
Imbleville,Point(0.9525 49.715277777),76373
Incheville,Point(1.493333333 50.010833333),76374
Ingouville,Point(0.686944444 49.839722222),76375
Isneauville,Point(1.1425 49.498888888),76377
Jumièges,Point(0.820555555 49.433888888),76378
Lamberville (Seine-Maritime),Point(1.001111111 49.772222222),76379
Lammerville,Point(0.981944444 49.796388888),76380
Landes-Vieilles-et-Neuves,Point(1.629444444 49.787222222),76381
Lanquetot,Point(0.525 49.585),76382
Lestanville,Point(0.955833333 49.746944444),76383
Lillebonne,Point(0.5375 49.520833333),76384
Limésy,Point(0.925555555 49.613055555),76385
Limpiville,Point(0.502777777 49.689722222),76386
Lindebeuf,Point(0.906944444 49.711111111),76387
Lintot,Point(0.568333333 49.563055555),76388
Lintot-les-Bois,Point(1.073055555 49.799444444),76389
Les Loges (Seine-Maritime),Point(0.283055555 49.699722222),76390
La Londe,Point(0.953055555 49.306111111),76391
Londinières,Point(1.401944444 49.831666666),76392
Longmesnil,Point(1.610833333 49.613611111),76393
Longroy,Point(1.536666666 49.988888888),76394
Longueil,Point(0.948888888 49.883055555),76395
Longuerue,Point(1.293055555 49.546944444),76396
Longueville-sur-Scie,Point(1.109444444 49.792222222),76397
Louvetot,Point(0.713055555 49.571666666),76398
Lucy (Seine-Maritime),Point(1.451388888 49.780555555),76399
Luneray,Point(0.913055555 49.828611111),76400
Arelaune-en-Seine,Point(0.761493 49.495626),76401
Malaunay,Point(1.040277777 49.526111111),76402
Malleville-les-Grès,Point(0.606666666 49.830277777),76403
Manéglise,Point(0.255277777 49.564722222),76404
Manéhouville,Point(1.080277777 49.835),76405
Maniquerville,Point(0.343055555 49.692222222),76406
Manneville-ès-Plains,Point(0.754722222 49.855),76407
Manneville-la-Goupil,Point(0.353055555 49.610277777),76408
Mannevillette,Point(0.174722222 49.596944444),76409
Maromme,Point(1.041944444 49.481944444),76410
Marques,Point(1.689166666 49.783888888),76411
Martainville-Épreville,Point(1.291111111 49.46),76412
Martigny (Seine-Maritime),Point(1.152222222 49.865),76413
Martin-Église,Point(1.140277777 49.901388888),76414
Massy (Seine-Maritime),Point(1.399444444 49.688888888),76415
Mathonville,Point(1.382222222 49.621666666),76416
Maucomble,Point(1.333055555 49.681944444),76417
Maulévrier-Sainte-Gertrude,Point(0.720555555 49.554722222),76418
Mauny,Point(0.885 49.384166666),76419
Mauquenchy,Point(1.468055555 49.603611111),76420
Mélamare,Point(0.450555555 49.5375),76421
Melleville,Point(1.472222222 49.957777777),76422
Ménerval,Point(1.6575 49.564722222),76423
Ménonval,Point(1.4925 49.772222222),76424
Mentheville,Point(0.409166666 49.691111111),76425
Mésangueville,Point(1.559166666 49.546111111),76426
Mesnières-en-Bray,Point(1.382222222 49.763611111),76427
Le Mesnil-Durdent,Point(0.7725 49.816388888),76428
Le Mesnil-Esnard,Point(1.141944444 49.410833333),76429
Mesnil-Follemprise,Point(1.296944444 49.774444444),76430
Le Mesnil-Lieubray,Point(1.5075 49.521666666),76431
Mesnil-Mauger,Point(1.517777777 49.6725),76432
Mesnil-Panneville,Point(0.891111111 49.591388888),76433
Mesnil-Raoul,Point(1.274444444 49.396666666),76434
Le Mesnil-Réaume,Point(1.445555555 49.971666666),76435
Le Mesnil-sous-Jumièges,Point(0.858055555 49.411944444),76436
Meulers,Point(1.228611111 49.840555555),76437
Millebosc,Point(1.491944444 49.972777777),76438
Mirville,Point(0.442222222 49.609722222),76439
Molagnies,Point(1.7225 49.520277777),76440
Monchaux-Soreng,Point(1.593055555 49.948333333),76441
Monchy-sur-Eu,Point(1.453055555 49.995),76442
Mont-Cauvaire,Point(1.109444444 49.570833333),76443
Montérolier,Point(1.346111111 49.629166666),76445
Montigny (Seine-Maritime),Point(1.001111111 49.459444444),76446
Montivilliers,Point(0.188055555 49.546111111),76447
Montmain (Seine-Maritime),Point(1.238055555 49.409166666),76448
Montreuil-en-Caux,Point(1.148611111 49.679166666),76449
Montroty,Point(1.666388888 49.439444444),76450
Mont-Saint-Aignan,Point(1.087222222 49.4625),76451
Montville,Point(1.075555555 49.546388888),76452
Morgny-la-Pommeraye,Point(1.248055555 49.523333333),76453
Mortemer (Seine-Maritime),Point(1.550277777 49.750833333),76454
Morville-sur-Andelle,Point(1.431388888 49.476944444),76455
Motteville,Point(0.855277777 49.635277777),76456
Moulineaux,Point(0.965833333 49.3425),76457
Muchedent,Point(1.182222222 49.771944444),76458
Nesle-Hodeng,Point(1.503888888 49.706111111),76459
Nesle-Normandeuse,Point(1.669722222 49.907777777),76460
Neufbosc,Point(1.363333333 49.645555555),76461
Neufchâtel-en-Bray,Point(1.440555555 49.733888888),76462
Neuf-Marché,Point(1.715277777 49.423611111),76463
La Neuville-Chant-d'Oisel,Point(1.243055555 49.367777777),76464
Neuville-Ferrières,Point(1.457777777 49.711388888),76465
Néville,Point(0.706944444 49.822777777),76467
Nointot,Point(0.477222222 49.598055555),76468
Nolléval,Point(1.481388888 49.493888888),76469
Normanville (Seine-Maritime),Point(0.594166666 49.694722222),76470
Norville,Point(0.638888888 49.475555555),76471
Notre-Dame-d'Aliermont,Point(1.290833333 49.852222222),76472
Notre-Dame-de-Bliquetuit,Point(0.764166666 49.494722222),76473
Notre-Dame-de-Bondeville,Point(1.048333333 49.488333333),76474
Franqueville-Saint-Pierre,Point(1.18 49.401111111),76475
Port-Jérôme-sur-Seine,Point(0.571944444 49.49),76476
Notre-Dame-du-Bec,Point(0.211944444 49.593611111),76477
Notre-Dame-du-Parc,Point(1.124722222 49.745555555),76478
Nullemont,Point(1.64 49.768055555),76479
Ocqueville,Point(0.687777777 49.800555555),76480
Octeville-sur-Mer,Point(0.116944444 49.555833333),76481
Offranville,Point(1.048333333 49.871111111),76482
Oherville,Point(0.678333333 49.720833333),76483
Oissel,Point(1.091388888 49.341944444),76484
Omonville,Point(1.047222222 49.797222222),76485
Orival (Seine-Maritime),Point(0.996666666 49.312222222),76486
Osmoy-Saint-Valery,Point(1.322222222 49.796666666),76487
Ouainville,Point(0.590277777 49.785277777),76488
Oudalle,Point(0.298055555 49.505555555),76489
Ourville-en-Caux,Point(0.605555555 49.728888888),76490
Ouville-l'Abbaye,Point(0.861111111 49.694722222),76491
Ouville-la-Rivière,Point(0.959166666 49.872777777),76492
Paluel,Point(0.628055555 49.832777777),76493
Parc-d'Anxtot,Point(0.389722222 49.581944444),76494
Pavilly,Point(0.953611111 49.568333333),76495
Petit-Couronne,Point(1.0275 49.385555555),76497
Le Petit-Quevilly,Point(1.052777777 49.430555555),76498
Petiville (Seine-Maritime),Point(0.5875 49.460277777),76499
Pierrecourt (Seine-Maritime),Point(1.645 49.892777777),76500
Pierrefiques,Point(0.232222222 49.670833333),76501
Pierreval,Point(1.256388888 49.5425),76502
Pissy-Pôville,Point(0.993055555 49.528611111),76503
Pleine-Sève,Point(0.758055555 49.818055555),76504
Pommereux,Point(1.624166666 49.602777777),76505
Pommeréval,Point(1.313888888 49.736388888),76506
Ponts-et-Marais,Point(1.445555555 50.043888888),76507
La Poterie-Cap-d'Antifer,Point(0.188055555 49.671666666),76508
Préaux (Seine-Maritime),Point(1.213333333 49.491388888),76509
Prétot-Vicquemare,Point(0.852777777 49.730833333),76510
Preuseville,Point(1.515833333 49.870555555),76511
Puisenval,Point(1.471111111 49.884722222),76512
Quevillon,Point(0.953333333 49.419166666),76513
Quévreville-la-Poterie,Point(1.19 49.354444444),76514
Quiberville,Point(0.919444444 49.898333333),76515
Quièvrecourt,Point(1.422222222 49.733611111),76516
Quincampoix,Point(1.184444444 49.524444444),76517
Raffetot,Point(0.514444444 49.600277777),76518
Rainfreville,Point(0.937222222 49.790555555),76519
Réalcamp,Point(1.621666666 49.8525),76520
Rebets,Point(1.389722222 49.511111111),76521
La Remuée,Point(0.403333333 49.527777777),76522
Rétonval,Point(1.593333333 49.82),76523
Reuville,Point(0.867777777 49.750833333),76524
Ricarville-du-Val,Point(1.276111111 49.809444444),76526
Richemont (Seine-Maritime),Point(1.644722222 49.808611111),76527
Rieux (Seine-Maritime),Point(1.581111111 49.935277777),76528
Riville,Point(0.561666666 49.726111111),76529
Robertot,Point(0.696944444 49.719166666),76530
Rocquefort,Point(0.696388888 49.666111111),76531
Rocquemont (Seine-Maritime),Point(1.284166666 49.603333333),76532
Rogerville,Point(0.265833333 49.503888888),76533
Rolleville,Point(0.211111111 49.5825),76534
Roncherolles-en-Bray,Point(1.467222222 49.615833333),76535
Roncherolles-sur-le-Vivier,Point(1.183611111 49.466944444),76536
Ronchois,Point(1.6275 49.723055555),76537
Rosay (Seine-Maritime),Point(1.245555555 49.695),76538
Rouelles,Point(0.160833 49.5208),76539
Rouen,Point(1.1025 49.443055555),76540
Roumare,Point(0.973611111 49.510555555),76541
Routes (Seine-Maritime),Point(0.743611111 49.730277777),76542
Rouville (Seine-Maritime),Point(0.499166666 49.615277777),76543
Rouvray-Catillon,Point(1.482222222 49.572777777),76544
Rouxmesnil-Bouteilles,Point(1.090277777 49.905277777),76545
Royville,Point(0.955277777 49.775277777),76546
La Rue-Saint-Pierre (Seine-Maritime),Point(1.246666666 49.563611111),76547
Ry,Point(1.343611111 49.471388888),76548
Saâne-Saint-Just,Point(0.925833333 49.76),76549
Sahurs,Point(0.943333333 49.358611111),76550
Sainneville,Point(0.287222222 49.556666666),76551
Sainte-Adresse,Point(0.083333333 49.506388888),76552
Sainte-Agathe-d'Aliermont,Point(1.330555555 49.826666666),76553
Saint-Aignan-sur-Ry,Point(1.353055555 49.502777777),76554
Saint-André-sur-Cailly,Point(1.219722222 49.548333333),76555
Saint-Antoine-la-Forêt,Point(0.471666666 49.537222222),76556
Saint-Arnoult (Seine-Maritime),Point(0.667777777 49.528888888),76557
